id,exchange_name,exchange_pair,volume(24h),price,volume(%)
gxchain,OTCBTC,GXS/ETH,0,2.73,0.0
aelf,Huobi,ELF/BTC,10563200,0.724716,0.4547
aelf,Huobi,ELF/USDT,3866240,0.720688,0.1664
aelf,Huobi,ELF/ETH,3725220,0.724342,0.1604
aelf,Binance,ELF/BTC,1500290,0.722123,0.0646
aelf,OKEx,ELF/BTC,868071,0.723512,0.0374
aelf,OKEx,ELF/USDT,822360,0.724393,0.0354
aelf,Bibox,ELF/ETH,576707,0.735215,0.0248
aelf,Binance,ELF/ETH,454710,0.719515,0.0196
aelf,Bibox,ELF/BTC,255799,0.736847,0.011
aelf,BCEX,ELF/BTC,201041,0.714715,0.0087
aelf,OKEx,ELF/ETH,190204,0.721920,0.0082
aelf,Ethfinex,ELF/USD,39740,0.723610,0.0017
aelf,Gate.io,ELF/USDT,37214,0.736009,0.0016
aelf,Vebitcoin,ELF/TRY,29741,0.795453,0.0013
aelf,Ethfinex,ELF/BTC,26640,0.713974,0.0011
aelf,Bancor Network,ELF/BNT,21184,0.735921,0.0009
aelf,Ethfinex,ELF/ETH,19547,0.720707,0.0008
aelf,Gate.io,ELF/ETH,18734,0.723652,0.0008
aelf,Kucoin,ELF/BTC,6397,0.719253,0.0003
aelf,DDEX,ELF/ETH,4914,0.736764,0.0002
aelf,Kucoin,ELF/ETH,3565,0.729261,0.0002
aelf,IDEX,ELF/ETH,0,0.703415,0.0
aelf,BigONE,ELF/BTC,0,0.768518,0.0
aelf,OTCBTC,ELF/ETH,0,0.182435,0.0
aelf,GOPAX,ELF/KRW,10871,0.759003,0.0
salt,Huobi,SALT/BTC,1057730,3.24,0.265
salt,Huobi,SALT/ETH,989586,3.24,0.248
salt,Binance,SALT/BTC,927201,3.21,0.2323
salt,Bittrex,SALT/BTC,411632,3.24,0.1031
salt,Upbit,SALT/BTC,147838,3.24,0.037
salt,Binance,SALT/ETH,139341,3.21,0.0349
salt,Liqui,SALT/BTC,99310,3.23,0.0249
salt,Liqui,SALT/ETH,91245,3.24,0.0229
salt,Liqui,SALT/USDT,83885,3.22,0.021
salt,OKEx,SALT/BTC,14542,3.21,0.0036
salt,Bittrex,SALT/ETH,8927,3.22,0.0022
salt,Gate.io,SALT/ETH,6811,3.17,0.0017
salt,OKEx,SALT/USDT,4345,3.17,0.0011
salt,Upbit,SALT/ETH,3653,3.15,0.0009
salt,OKEx,SALT/ETH,2899,3.16,0.0007
salt,Gate.io,SALT/USDT,1229,3.12,0.0003
salt,Token Store,SALT/ETH,391,3.25,0.0001
salt,IDEX,SALT/ETH,202,4.45,0.0001
salt,Radar Relay,SALT/WETH,40,3.15,0.0
zcoin,Binance,XZC/BTC,421105,42.04,0.4211
zcoin,Bittrex,XZC/BTC,249002,41.86,0.249
zcoin,Binance,XZC/BNB,118226,41.94,0.1182
zcoin,Bitcoin Indonesia,XZC/IDR, 73557,42.66,0.0736
zcoin,Binance,XZC/ETH,44578,41.68,0.0446
zcoin,BX Thailand,XZC/THB,38600,42.91,0.0386
zcoin,TDAX,XZC/THB,28973,43.84,0.029
zcoin,Upbit,XZC/BTC,11005,41.86,0.011
zcoin,AEX,XZC/BITCNY,10291,38.68,0.0103
zcoin,Cryptopia,XZC/BTC,2575,41.51,0.0026
zcoin,LiteBit.eu,XZC/EUR,2039,41.91,0.002
zcoin,CryptoBridge,XZC/BTC,106,42.64,0.0001
zcoin,AEX,XZC/BTC,30,53.87,0.0
zcoin,CoinExchange,XZC/BTC,29,73.57,0.0
kyber-network,Huobi,KNC/BTC,3502340,1.34,0.4828
kyber-network,Binance,KNC/BTC,2360480,1.34,0.3254
kyber-network,Binance,KNC/ETH,618917,1.33,0.0853
kyber-network,Liqui,KNC/BTC,134614, 1.34,0.0186
kyber-network,Liqui,KNC/ETH,126366,1.33,0.0174
kyber-network,OKEx,KNC/BTC,119879,1.34,0.0165
kyber-network,Liqui,KNC/USDT,118804,1.34,0.0164
kyber-network,Coinnest,KNC/KRW,85036,1.18,0.0117
kyber-network,OKEx,KNC/USDT,61947,1.35,0.0085
kyber-network,Kucoin,KNC/BTC,27768,1.33,0.0038
kyber-network,OKEx,KNC/ETH,25263,1.33,0.0035
kyber-network,Gate.io,KNC/USDT,20674,1.28,0.0028
kyber-network,TDAX,KNC/THB,19210,1.58,0.0026
kyber-network,Cryptopia,KNC/BTC,14620,1.31,0.002
kyber-network,Kucoin,KNC/ETH,5674,1.33,0.0008
kyber-network,Mercatox,KNC/ETH,3926,1.34,0.0005
kyber-network,Mercatox,KNC/BTC,2213,1.24,0.0003
kyber-network,COSS,KNC/ETH,1834,1.27,0.0003
kyber-network,Livecoin,KNC/BTC,1808,1.31,0.0002
kyber-network,Gate.io,KNC/ETH,1798,1.30,0.0002
kyber-network,COSS,KNC/BTC,353,1.33,0.0
kyber-network,IDEX,KNC/ETH,322,1.61,0.0
kyber-network,BigONE,KNC/BTC,316,1.47,0.0
kyber-network,Livecoin,KNC/USD,142,1.30,0.0
kyber-network,Livecoin,KNC/ETH,35,1.24,0.0
kyber-network,Tidex,KNC/BTC,15 ,1.49,0.0
kyber-network,Coinrail,KNC/KRW,0,1.22,0.0
kyber-network,ForkDelta,KNC/ETH,0,1.27,0.0
power-ledger,Upbit,POWR/KRW,4689610,0.506002,0.3547
power-ledger,Binance,POWR/BTC,2677240,0.480057,0.2025
power-ledger,Bittrex,POWR/BTC,1650620,0.487651,0.1248
power-ledger,Upbit,POWR/BTC,1325300,0.487651,0.1002
power-ledger,Huobi,POWR/BTC,992478,0.482326,0.0751
power-ledger,Huobi,POWR/ETH,884284,0.483591,0.0669
power-ledger,Binance,POWR/ETH,501354,0.472968,0.0379
power-ledger,BX Thailand,POW/THB,159970,0.483577,0.0121
power-ledger,Binance,POWR/BNB,91123,0.479235,0.0069
power-ledger,Bittrex,POWR/ETH,78585,0.487932,0.0059
power-ledger,Bancor Network,POWR/BNT,50635,0.490952,0.0038
power-ledger,Upbit,POWR/ETH,50443,0.507832,0.0038
power-ledger,Kucoin,POWR/BTC,26953,0.481539,0.002
power-ledger,Kucoin,POWR/ETH,18262,0.486291,0.0014
power-ledger,Cryptopia,POWR/BTC,16219,0.492744,0.0012
power-ledger,Gate.io,POWR/ETH,3764,0.511184,0.0003
power-ledger,Gate.io,POWR/USDT,3055,0.530628,0.0002
power-ledger,Gate.io,POWR/BTC,1361,0.513487,0.0001
power-ledger,Lykke Exchange,POWR/ETH,50,0.420728,0.0
power-ledger,TDAX,POWR/THB,19,0.416324,0.0
power-ledger,Lykke Exchange,POWR/BTC,0,0.539071,0.0
power-ledger,TDAX,POWR/BTC,0,1.16,0.0
power-ledger,BigONE,POWR/BTC,0,0.648503,0.0
dentacoin,HitBTC,DCN/ETH,30771,0.000512,0.3769
dentacoin,Cryptopia,DCN/BTC,23293,0.000555,0.2853
dentacoin,HitBTC,DCN/USDT,18408,0.000521,0.2255
dentacoin,CoinExchange,DCN/BTC,4559,0.000555,0.0558
dentacoin,Mercatox,DCN/BTC,2512,0.000555,0.0308
dentacoin,CoinExchange,DCN/ETH,1137,0.000547,0.0139
dentacoin,Mercatox,DCN/ETH,968,0.000498,0.0119
dentacoin,CoinFalcon,DCN/BTC,1,0.000555,0.0
dentacoin,CoinFalcon,DCN/ETH,0,0.000547,0.0
polymath-network,Kucoin,POLY/BTC,203126,0.683939,0.5424
polymath-network,Kucoin,POLY/ETH,151831,0.695294,0.4055
polymath-network,IDEX,POLY/ETH,18956,0.665933,0.0506
polymath-network,ForkDelta,POLY/ETH,551,0.665856,0.0015
polymath-network,DDEX,POLY/ETH,0,0.626045,0.0
smartcash,CryptoBridge,SMART/BTC,47784,0.211970,0.3441
smartcash,HitBTC,SMART/BTC,36440,0.204654,0.2624
smartcash,CoinExchange,SMART/BTC,27238,0.199839,0.1962
smartcash,HitBTC,SMART/USDT,12681,0.210288,0.0913
smartcash,HitBTC,SMART/ETH,8752,0.213870,0.063
smartcash,Stocks.Exchange,SMART/BTC,4499,0.214840,0.0324
smartcash,CryptoBridge,SMART/LTC,1035,0.187835,0.0075
smartcash,CoinExchange,SMART/DOGE,431,0.213738,0.0031
smartcash,CryptoBridge,SMART/BCH,0, 0.241100,0.0
nxt,Poloniex,NXT/BTC,794452,0.161389,0.2304
nxt,Bittrex,NXT/BTC,681316,0.161667,0.1976
nxt,AEX,NXT/BITCNY,445855,0.167340,0.1293
nxt,Upbit,NXT/BTC,401534,0.161852,0.1165
nxt,Poloniex,NXT/USDT,304519,0.161618,0.0883
nxt,Bitcoin Indonesia,NXT/IDR,254048,0.163292,0.0737
nxt,HitBTC,NXT/BTC,167200,0.161944,0.0485
nxt,Bitcoin Indonesia,NXT/BTC,125717,0.160372,0.0365
nxt,HitBTC,NXT/USDT,104717,0.165032,0.0304
nxt,Bittrex,NXT/USDT,81217,0.162378,0.0236
nxt,AEX,NXT/BTC,36492,0.166476,0.0106
nxt,HitBTC,NXT/ETH,20630,0.161908,0.006
nxt,Poloniex,NXT/XMR,11573,0.164055,0.0034
nxt,Stocks.Exchange,NXT/BTC,10894,0.153066,0.0032
nxt,Livecoin,NXT/BTC,3829,0.159077,0.0011
nxt,Stocks.Exchange,DIX/NXT,1790,0.163328,0.0005
nxt,CoinEgg,NXT/BTC,858,0.152603,0.0002
nxt,LiteBit.eu,NXT/EUR,359,0.162826,0.0001
nxt,Upbit,NXT/USDT,298,0.148227,0.0001
nxt,SouthXchange,NXT/BTC,145,0.157227,0.0
nxt,C-CEX,NXT/BTC,139,0.153990,0.0
nxt,Stocks.Exchange,STEX/NXT,95,0.171732,0.0
nxt,C-CEX,NXT/USD,9,0.165234,0.0
byteball,Bittrex,GBYTE/BTC,567868,246.71,0.6355
byteball,Upbit,GBYTE/BTC,296133,244.88,0.3314
byteball,Cryptox,GBYTE/BTC,29613,250.82,0.0331
byteball,Cryptopia,GBYTE/BTC,0,556.55,0.0
particl,Bittrex,PART/BTC,417790,17.38,0.7485
particl,Upbit,PART/BTC,130514,17.38,0.2338
particl,LiteBit.eu,PART/EUR,7287,17.62,0.0131
particl,Bit-Z,PART/BTC,2545,18.50,0.0046
bancor,Bancor Network,BNT/ETH,2243060,3.82,0.4747
bancor,HitBTC,BNT/USDT,370421,3.90,0.0784
bancor,HitBTC,BNT/BTC,341964,3.80,0.0724
bancor,Bancor Network,EOS/BNT,250248,3.84,0.053
bancor,Bancor Network,STORM/BNT,179675,3.78,0.038
bancor,Bancor Network,BMC/BNT,168278,3.82,0.0356
bancor,Binance,BNT/BTC,163269,3.83,0.0345
bancor,Binance,BNT/ETH,136026,3.81,0.0288
bancor,Bancor Network,KIN/BNT,120364,4.04,0.0255
bancor,Bancor Network,LDC/BNT,80456,3.79,0.017
bancor,Bittrex,BNT/BTC,58771,3.79,0.0124
bancor,Bancor Network,SRN/BNT,55305,3.79,0.0117
bancor,Bancor Network,POWR/BNT,50635,3.83,0.0107
bancor,Bancor Network,BNB/BNT,49029,3.90,0.0104
bancor,Liqui,BNT/BTC,37660,3.78,0.008
bancor,Liqui,BNT/USDT,36752,3.77,0.0078
bancor,Liqui,BNT/ETH,34356,3.79,0.0073
bancor,Bancor Network,TRX/BNT,32475,3.77,0.0069
bancor,Bancor Network,OMG/BNT,27308,3.78,0.0058
bancor,Bancor Network,ELF/BNT,21184,3.76,0.0045
bancor,Bancor Network,STX/BNT,20162,3.79,0.0043
bancor,Bancor Network,SHP/BNT,18565,3.84,0.0039
bancor,Bancor Network,MANA/BNT,18240,3.77,0.0039
bancor,Upbit,BNT/BTC, 17788,3.77,0.0038
bancor,Bancor Network,DAI/BNT,15563,4.04,0.0033
bancor,Bancor Network,SWM/BNT,13283,3.84,0.0028
bancor,Bancor Network,GTO/BNT,13097,3.83,0.0028
bancor,Bancor Network,AION/BNT,10791,3.84,0.0023
bancor,Bittrex,BNT/ETH,10236,3.91,0.0022
bancor,Bancor Network,WAX/BNT,10212,3.74,0.0022
bancor,OKEx,BNT/BTC,8900,3.89,0.0019
bancor,Bancor Network,MNTP/BNT,7888,4.15,0.0017
bancor,Bancor Network,TRST/BNT,7016,3.93,0.0015
bancor,Bancor Network,RLC/BNT,6969,3.91,0.0015
bancor,Bancor Network,VIB/BNT,6528,3.86,0.0014
bancor,Bancor Network,STAC/BNT, 6157,3.86,0.0013
bancor,Bancor Network,DRGN/BNT,6130,3.79,0.0013
bancor,Bancor Network,ONG/BNT,6101,3.52,0.0013
bancor,Bancor Network,ENJ/BNT,5563,3.83,0.0012
bancor,Bancor Network,CAT/BNT,4865,3.99,0.001
bancor,Bancor Network,VEE/BNT,4856,3.96,0.001
bancor,Bancor Network,WINGS/BNT,4797,3.74,0.001
bancor,Bancor Network,SNT/BNT,4386,3.98,0.0009
bancor,HitBTC,BNT/ETH,4271,3.79,0.0009
bancor,Bancor Network,TAAS/BNT,4087,3.86,0.0009
bancor,Bancor Network,INSTAR/BNT,4070,3.75,0.0009
bancor,Bancor Network,AIX/BNT,3384,3.74,0.0007
bancor,Bancor Network,TIO/BNT, 3381,3.84,0.0007
bancor,AEX,BNT/BTC,3316,3.83,0.0007
bancor,Bancor Network,DRT/BNT,2820,4.21,0.0006
bancor,COSS,BNT/ETH,2158,3.81,0.0005
bancor,COSS,BNT/BTC,2038,3.81,0.0004
bancor,Bancor Network,GNO/BNT,1932,3.75,0.0004
bancor,Bancor Network,REQ/BNT,1880,3.85,0.0004
bancor,Bancor Network,EDG/BNT,1060,3.93,0.0002
bancor,Bancor Network,SENSE/BNT,953,3.83,0.0002
bancor,OKEx,BNT/USDT,948,3.85,0.0002
bancor,Bancor Network,WISH/BNT,944,3.98,0.0002
bancor,Bancor Network,TKN/BNT,846,3.73,0.0002
bancor,Bancor Network,ATS/BNT,803,3.77,0.0002
bancor,Bancor Network,TBX/BNT,614,3.96,0.0001
bancor,Bancor Network,WAND/BNT,363,3.86,0.0001
bancor,Upbit,BNT/ETH,190,3.86,0.0
bancor,Gate.io,BNT/ETH,150,4.14,0.0
bancor,Bancor Network,IND/BNT,135,3.88,0.0
bancor,Bancor Network,ESZ/BNT,116,3.99,0.0
bancor,Lykke Exchange,BNT/ETH,109, 3.51,0.0
bancor,Livecoin,BNT/ETH,3,3.52,0.0
bancor,Livecoin,BNT/BTC,2,3.74,0.0
bancor,Livecoin,BNT/USD,0,3.80,0.0
bancor,Lykke Exchange,BNT/BTC,0,4.95,0.0
bancor,Tidex,BNT/BTC,0,3.56,0.0
bancor,Tidex,BNT/WAVES,0,2.83,0.0
bancor,OKEx,BNT/ETH,0,3.86,0.0
emercoin,HitBTC,EMC/BTC,317113,3.63,0.5093
emercoin,Livecoin,EMC/BTC,146862,3.65,0.2359
emercoin,xBTCe,EMC/USD,60590,4.03,0.0973
emercoin,xBTCe,EMC/BTC,43046,3.89,0.0691
emercoin,Livecoin,EMC/USD,34011,3.80,0.0546
emercoin,Bittrex,EMC/BTC,19167,3.62,0.0308
emercoin,HitBTC,EMC/ETH,1127,3.65,0.0018
emercoin,Cryptopia,EMC/BTC,719,3.77,0.0012
emercoin,Livecoin,EMC/ETH,25,3.95,0.0
emercoin,CoinExchange,EMC/BTC,16,2.69,0.0
emercoin,Livecoin,EMC/DASH,14,3.82,0.0
emercoin,LiteBit.eu,EMC/EUR,0,3.63,0.0
emercoin,Tux Exchange,EMC/BTC,0,3.55,0.0
dent,Coinrail,DENT/BTC,293103,0.014354,0.3944
dent,Kucoin,DENT/BTC,226390,0.014261,0.3046
dent,Kucoin,DENT/ETH,145647,0.014375,0.196
dent,HitBTC,DENT/ETH,30688,0.014024,0.0413
dent,OKEx,DENT/BTC,13211,0.014261,0.0178
dent,OKEx,DENT/ETH,9272,0.014648,0.0125
dent,Vebitcoin,DENT/TRY,4973,0.015496,0.0067
dent,Kucoin,DENT/NEO,4902,0.014466,0.0066
dent,Coinrail,DENT/KRW,4813,0.013587,0.0065
dent,OKEx,DENT/USDT,4342,0.014520,0.0058
dent,ForkDelta,DENT/ETH,3904,0.015234,0.0053
dent,Kucoin,DENT/BCH,1164,0.014812,0.0016
dent,IDEX,DENT/ETH,253,0.014024,0.0003
dent,Qryptos,DENT/ETH,238,0.014726,0.0003
dent,Qryptos,DENT/BTC,237,0.014631,0.0003
dent,Qryptos,DENT/QASH,103,0.013269,0.0001
dent,Fatbtc,DENT/CNY,0,0.024833,0.0
neblio,Binance,NEBL/BTC,1472570,11.74,0.6821
neblio,Binance,NEBL/ETH,332417,11.68,0.154
neblio,Binance,NEBL/BNB,177800,11.75,0.0824
neblio,OEX,NEBL/CNY,100234,12.65,0.0464
neblio,Kucoin,NEBL/BTC,46750,11.31,0.0217
neblio,Cryptopia,NEBL/BTC,14470,11.62,0.0067
neblio,Kucoin,NEBL/ETH,10598,11.60,0.0049
neblio,HitBTC,NEBL/BTC,3861,11.58,0.0018
neblio,HitBTC,NEBL/ETH,255,12.34,0.0001
neblio,OEX,NEBL/BTC,27,7.43,0.0
maidsafecoin,HitBTC,MAID/BTC,810220,0.332169,0.5531
maidsafecoin,Poloniex,MAID/BTC,594927,0.326335,0.4062
maidsafecoin,HitBTC,MAID/USDT,30845,0.337721,0.0211
maidsafecoin,HitBTC,MAID/ETH,21660,0.326064,0.0148
maidsafecoin,Cryptopia,MAID/BTC,4757,0.323372,0.0032
maidsafecoin,Poloniex,MAID/XMR,2009,0.336637,0.0014
maidsafecoin,OpenLedger DEX,MAID/BTC,359,0.312459,0.0002
maidsafecoin,OpenLedger DEX,MAID/BTS,2,0.320909,0.0
maidsafecoin,OpenLedger DEX,MAID/BITUSD,0,0.370306,0.0
maidsafecoin,Omni DEX,MAID/USDT,0,5.01,0.0
tenx,Huobi,PAY/ETH,1318410,1.38,0.3473
tenx,Huobi,PAY/BTC,899619,1.38,0.237
tenx,Bittrex,PAY/BTC,720480,1.39,0.1898
tenx,ChaoEX,PAY/ETH,213413,1.41,0.0562
tenx,Upbit,PAY/BTC,201569,1.39,0.0531
tenx,OKEx,PAY/BTC,113303,1.40,0.0298
tenx,Vebitcoin,PAY/TRY,66509,1.47,0.0175
tenx,Liqui,PAY/BTC,46233,1.39,0.0122
tenx,HitBTC,PAY/BTC,37398,1.48,0.0099
tenx,Liqui,PAY/USDT,35876,1.40,0.0095
tenx,Liqui,PAY/ETH,35121,1.40,0.0093
tenx,Bittrex,PAY/ETH,34858,1.37,0.0092
tenx,Kucoin,PAY/BTC,17978,1.37,0.0047
tenx,Bit-Z,PAY/BTC,13314,1.48,0.0035
tenx,Gate.io,PAY/USDT,10077,1.40,0.0027
tenx,Cryptopia,PAY/BTC,7232,1.39,0.0019
tenx,Upbit,PAY/ETH,6051,1.40,0.0016
tenx,Gate.io,PAY/ETH,4320,1.40,0.0011
tenx,OKEx,PAY/ETH,3308 ,1.41,0.0009
tenx,Kucoin,PAY/ETH,2763,1.37,0.0007
tenx,Gate.io,PAY/BTC,1703,1.41,0.0004
tenx,Cobinhood,PAY/ETH,1389,1.54,0.0004
tenx,HitBTC,PAY/ETH,884,1.39,0.0002
tenx,Livecoin,PAY/BTC,860,1.39,0.0002
tenx,OKEx,PAY/USDT,827,1.38,0.0002
tenx,Livecoin,PAY/USD,718,1.33,0.0002
tenx,COSS,PAY/ETH,536,1.39,0.0001
tenx,Cobinhood,PAY/BTC,341,1.41,0.0001
tenx,COSS,PAY/BTC,312,1.39,0.0001
tenx,IDEX,PAY/ETH,296,1.47,0.0001
tenx,Livecoin,PAY/ETH,268,1.47,0.0001
tenx,BigONE,PAY/BTC,0,0.162684,0.0
tenx,Coinrail,PAY/KRW,0,1.59,0.0
request-network,Huobi,REQ/ETH,640471,0.210322,0.3465
request-network,Huobi,REQ/BTC,596287,0.211368,0.3226
request-network,Binance,REQ/BTC,317385,0.212062,0.1717
request-network,Binance,REQ/ETH,211542,0.210665,0.1145
request-network,Koinex,REQ/INR,45140,0.223599,0.0244
request-network,Kucoin,REQ/ETH,12514,0.208260,0.0068
request-network,Kucoin,REQ/BTC,12037,0.208080,0.0065
request-network,Gate.io,REQ/USDT,5318,0.211590,0.0029
request-network,OKEx,REQ/BTC,2100,0.210303,0.0011
request-network,Bancor Network,REQ/BNT,1880,0.208842,0.001
request-network,IDEX,REQ/ETH,918,0.247178,0.0005
request-network,ForkDelta,REQ/ETH,909,0.210364,0.0005
request-network,Gate.io,REQ/ETH,471,0.210364,0.0003
request-network,Radar Relay,REQ/WETH,387,0.176767,0.0002
request-network,COSS,REQ/BTC,321,0.210766,0.0002
request-network,OKEx,REQ/USDT,152,0.198472,0.0001
request-network,COSS,REQ/ETH,141,0.211037,0.0001
request-network,Liqui,REQ/ETH,107,0.205287,0.0001
request-network,Liqui,REQ/BTC,94,0.199561,0.0001
request-network,Liqui,REQ/USDT,6,0.217969,0.0
request-network,Lykke Exchange,REQ/ETH,0,0.210364,0.0
request-network,Mercatox,REQ/ETH, 0,0.293107,0.0
request-network,OKEx,REQ/ETH,0,0.206858,0.0
request-network,DDEX,REQ/ETH,0,0.208260,0.0
request-network,GOPAX,REQ/BTC,1,0.305592,0.0
enigma-project,Binance,ENG/BTC,2749650,1.86,0.4482
enigma-project,Huobi,ENG/BTC,1002850,1.85,0.1635
enigma-project,Huobi,ENG/ETH,955020,1.87,0.1557
enigma-project,Bittrex,ENG/BTC,535404 ,1.86,0.0873
enigma-project,Binance,ENG/ETH,447381,1.85,0.0729
enigma-project,Upbit,ENG/BTC,200858,1.85,0.0327
enigma-project,Liqui,ENG/BTC,64919,1.85,0.0106
enigma-project,Liqui,ENG/ETH,64267,1.87,0.0105
enigma-project,Liqui,ENG/USDT,53485,1.86,0.0087
enigma-project,Vebitcoin,ENG/TRY,28978,1.95,0.0047
enigma-project,Bittrex,ENG/ETH,14043,1.89,0.0023
enigma-project,HitBTC,ENG/ETH,12157,1.92,0.002
enigma-project,OKEx,ENG/BTC,3829,1.94,0.0006
enigma-project,OKEx,ENG/USDT,1892,1.90,0.0003
enigma-project,OKEx,ENG/ETH,150,1.97,0.0
enigma-project,Mercatox,ENG/BTC,0,1.85,0.0
enigma-project,Mercatox,ENG/ETH,0,0.841095,0.0
enigma-project,Tidex,ENG/ETH,0,0.891413,0.0
enigma-project,GOPAX,ENG/KRW,5256,1.88,0.0
iconomi,Binance,ICN/BTC,344896,1.39,0.3966
iconomi,Kraken,ICN/BTC,158106,1.39,0.1818
iconomi,Kraken,ICN/ETH,75995,1.40,0.0874
iconomi,Binance,ICN/ETH,71060,1.39,0.0817
iconomi,Liqui,ICN/BTC,68922,1.39,0.0792
iconomi,Liqui,ICN/USDT,66536,1.38,0.0765
iconomi,Liqui,ICN/ETH,64737,1.38,0.0744
iconomi,Livecoin,ICN/BTC,10833,1.41,0.0125
iconomi,OKEx,ICN/BTC,3826,1.43,0.0044
iconomi,HitBTC,ICN/BTC,3699,1.40,0.0043
iconomi,OKEx,ICN/USDT,568,1.39,0.0007
iconomi,Bitsane,ICN/BTC,279,1.35,0.0003
iconomi,Bitsane,ICN/XRP,264,1.35,0.0003
iconomi,Bitsane,ICN/BCH,180,1.45,0.0
iconomi,Tux Exchange,ICN/BTC,13,1.45,0.0
iconomi,Bitsane,ICN/EUR,8,1.42,0.0
iconomi,Bitsane,ICN/ETH, 7,1.50,0.0
iconomi,Bitsane,ICN/LTC,6,1.44,0.0
iconomi,Mercatox,ICN/BTC,0,3.69,0.0
iconomi,OKEx,ICN/ETH,0,1.41,0.0
iconomi,IDEX,ICN/ETH,0,3.51,0.0
sirin-labs-token,Liqui,SRN/ETH,4424490,0.604474,0.3117
sirin-labs-token,Liqui,SRN/BTC,3237270,0.602757,0.228
sirin-labs-token,Bittrex,SRN/BTC,2498120,0.592663,0.176
sirin-labs-token,Liqui,SRN/USDT,1266650,0.602286,0.0892
sirin-labs-token,Huobi,SRN/ETH,1011620,0.600768,0.0713
sirin-labs-token,Upbit,SRN/BTC,836891,0.594608,0.059
sirin-labs-token,Huobi,SRN/BTC,700223,0.599701,0.0493
sirin-labs-token,Bittrex,SRN/ETH,149614,0.596024,0.0105
sirin-labs-token,Bancor Network,SRN/BNT,55305,0.608614,0.0039
sirin-labs-token,Upbit,SRN/ETH,15191,0.596031,0.0011
sirin-labs-token,IDEX,SRN/ETH,393,0.774840,0.0
sirin-labs-token,Tidex,SRN/BTC,0,0.535342,0.0
sirin-labs-token,Tidex,SRN/ETH,0,0.701213,0.0
singularitynet,Kucoin,AGI/ETH,237826,0.258046,0.5104
singularitynet,Kucoin,AGI/BTC,200467,0.259290,0.4303
singularitynet,ForkDelta,AGI/ETH,20483,0.291003,0.044
singularitynet,IDEX,AGI/ETH,3271,0.280484,0.007
singularitynet,Tidex,AGI/ETH,2816,0.259449,0.006
singularitynet,Tidex,AGI/BTC,1057,0.253734,0.0023
singularitynet,Lykke Exchange,AGI/BTC,0,0.314852,0.0
singularitynet,Lykke Exchange,AGI/ETH,0,0.273473,0.0
singularitynet,Tidex,AGI/USDT,0,0.220302,0.0
storj,Huobi,STORJ/USDT,2398540,1.00,0.3076
storj,Huobi,STORJ/BTC,2394200,1.00,0.3071
storj,Upbit,STORJ/KRW, 961331,1.04,0.1233
storj,Binance,STORJ/BTC,586410,0.990859,0.0752
storj,Bittrex,STORJ/BTC,517375,1.01,0.0664
storj,Upbit,STORJ/BTC,324013,0.995952,0.0416
storj,ChaoEX,STORJ/ETH,151258,1.00,0.0194
storj,Poloniex,STORJ/BTC,130545,1.01,0.0167
storj,Binance,STORJ/ETH,75051,0.990674,0.0096
storj,Liqui,STORJ/ETH,63399,1.01,0.0081
storj,Liqui,STORJ/BTC,57956,1.00,0.0074
storj,Liqui,STORJ/USDT,56517,1.01,0.0072
storj,IDAX,STORJ/BTC,38541,1.11,0.0049
storj,OKEx,STORJ/BTC,12972,1.01,0.0017
storj,Gate.io,STORJ/USDT,9669,0.977641,0.0012
storj,IDAX,STORJ/ETH,7457,1.12,0.001
storj,Bittrex,STORJ/ETH,5517,1.02,0.0007
storj,Upbit,STORJ/ETH,2234,1.02,0.0003
storj,Gate.io,STORJ/ETH,1567,0.887736,0.0002
storj,OKEx,STORJ/ETH,933,1.01,0.0001
storj,OKEx,STORJ/USDT,450,0.983449,0.0001
storj,Radar Relay,STORJ/WETH,250,1.01,0.0
storj,Gate.io,STORJ/BTC,222,1.06,0.0
storj,IDEX,STORJ/ETH,66,0.631253,0.0
storj,Qryptos,STORJ/ETH,39,0.561826,0.0
storj,Livecoin,STORJ/ETH,39,1.02,0.0
storj,Livecoin,STORJ/BTC,35,1.00,0.0
storj,Livecoin,STORJ/USD,9,1.00,0.0
storj,Qryptos,STORJ/BTC,0,0.649429,0.0
storj,Tidex,STORJ/BTC,0,0.740829,0.0
storj,BigONE,STORJ/BTC,0,0.945205,0.0
bitcore,Bit-Z,BTX/BTC,1146140,10.57,0.662
bitcore,Bit-Z,BTX/ETH,435825,10.22,0.2517
bitcore,Cryptopia,BTX/BTC,116609,10.59,0.0674
bitcore,HitBTC,BTX/BTC,19000,11.11,0.011
bitcore,Cryptopia,BTX/USDT,10970,10.51,0.0063
bitcore,CryptoBridge,BTX/BTC,2696,9.95,0.0016
nexus,Bittrex,NXS/BTC,1154400,2.27,0.4726
nexus,Upbit,NXS/BTC,998674,2.26,0.4089
nexus,Trade By Trade,NXS/BTC,82030,2.48,0.0336
nexus,Vebitcoin,NXS/TRY,61147,2.56,0.025
nexus,Trade By Trade,NXS/USDT,58742,2.47,0.024
nexus,RightBTC,NXS/BTC,51189,2.29,0.021
nexus,Cryptopia,NXS/BTC,35455,2.34,0.0145
nexus,RightBTC,NXS/ETH,961,2.03,0.0004
substratum,Binance,SUB/BTC,15864600,0.559048,0.8646
substratum,Binance,SUB/ETH,2200810,0.558726,0.1199
substratum,Kucoin,SUB/BTC,121944,0.555622,0.0066
